gameId,enemyAlg,playerAlg,result,turns
1360,3,0,EnemyWin,20
1361,3,0,EnemyWin,53
1362,3,0,EnemyWin,10
1363,3,0,EnemyWin,107
1364,3,0,EnemyWin,47
1365,3,0,EnemyWin,16
1366,3,0,EnemyWin,8
1367,3,0,EnemyWin,19
1368,3,0,EnemyWin,49
1369,3,0,EnemyWin,10
1370,3,0,EnemyWin,38
1371,3,0,EnemyWin,91
1372,3,0,EnemyWin,8
1373,3,0,Player,49
1374,3,0,EnemyWin,36
1375,3,0,EnemyWin,13
1376,3,0,EnemyWin,12
1377,3,0,EnemyWin,47
1378,3,0,EnemyWin,13
1379,3,0,EnemyWin,24
1380,3,0,EnemyWin,21
1381,3,0,EnemyWin,32
1382,3,0,EnemyWin,12
1383,3,0,EnemyWin,38
1384,3,0,EnemyWin,56
1385,3,0,EnemyWin,39
1386,3,0,Player,62
1387,3,0,EnemyWin,11
1388,3,0,EnemyWin,33
1389,3,0,EnemyWin,81
1390,3,0,EnemyWin,32
1391,3,0,EnemyWin,37
1392,3,0,EnemyWin,21
1393,3,0,EnemyWin,69
1394,3,0,EnemyWin,49
1395,3,0,Player,66
1396,3,0,EnemyWin,9
1397,3,0,EnemyWin,46
1398,3,0,EnemyWin,69
1399,3,0,EnemyWin,28
1400,3,0,EnemyWin,38
1401,2,1,EnemyWin,27
1402,2,1,EnemyWin,49
1403,2,1,EnemyWin,23
1404,2,1,Player,66
1405,2,1,EnemyWin,21
1406,2,1,Player,23
1407,2,1,Player,102
1408,2,1,Player,77
1409,2,1,EnemyWin,154
1410,2,1,EnemyWin,98
1411,2,1,Draw,144
1412,2,1,Draw,187
1413,2,1,Player,88
1414,2,1,EnemyWin,89
1415,2,1,EnemyWin,52
1416,2,1,Player,16
1417,2,1,EnemyWin,47
1418,2,1,Player,40
1419,2,1,Draw,300
1420,2,1,EnemyWin,15
1421,2,1,Player,26
1422,2,1,Draw,132
1423,2,1,EnemyWin,19
1424,2,1,Player,38
1425,2,1,EnemyWin,71
1426,2,1,EnemyWin,28
1427,2,1,EnemyWin,41
1428,2,1,EnemyWin,55
1429,2,1,Draw,52
1430,2,1,Draw,191
1431,2,1,EnemyWin,77
1432,2,1,EnemyWin,49
1433,2,1,Draw,79
1434,2,1,EnemyWin,21
1435,2,1,EnemyWin,13
1436,2,1,Player,52
1437,2,1,Draw,300
1438,2,1,Player,56
1439,2,1,EnemyWin,18
1440,2,1,Draw,191
1441,2,1,EnemyWin,37
1442,2,1,Draw,164
1443,2,1,Player,78
1444,2,1,Draw,114
1445,2,1,EnemyWin,45
1446,2,1,Player,127
1447,2,1,EnemyWin,69
1448,2,1,EnemyWin,40
1449,2,1,Player,16
1450,2,1,EnemyWin,16
1451,2,1,EnemyWin,84
1452,2,1,EnemyWin,190
1453,2,1,EnemyWin,65
1454,2,1,Draw,191
1455,2,1,EnemyWin,78
1456,2,1,Player,74
1457,2,1,EnemyWin,178
1458,2,1,Player,66
1459,2,1,Player,77
1460,2,1,Draw,250
1461,2,1,EnemyWin,92
1462,2,1,EnemyWin,23
1463,2,1,EnemyWin,135
1464,2,1,EnemyWin,67
1465,2,1,EnemyWin,33
1466,2,1,EnemyWin,74
1467,2,1,Player,30
1468,2,1,Player,84
1469,2,1,Player,106
1470,2,1,Player,60
1471,2,1,EnemyWin,42
1472,2,1,EnemyWin,53
1473,2,1,EnemyWin,137
1474,2,1,EnemyWin,14
1475,2,1,Player,109
1476,2,1,EnemyWin,32
1477,2,1,EnemyWin,86
1478,2,1,Player,24
1479,2,1,Player,114
1480,2,1,EnemyWin,171
1481,2,1,Player,158
1482,2,1,EnemyWin,135
1483,2,1,Player,83
1484,2,1,EnemyWin,10
1485,2,1,EnemyWin,21
1486,2,1,Player,10
1487,2,1,EnemyWin,182
1488,2,1,EnemyWin,64
1489,2,1,EnemyWin,11
1490,2,1,EnemyWin,70
1491,2,1,Player,57
1492,2,1,EnemyWin,16
1493,2,1,Player,50
1494,2,1,EnemyWin,40
1495,2,1,Player,107
1496,2,1,EnemyWin,42
1497,2,1,EnemyWin,48
1498,2,1,Draw,205
1499,2,1,Player,276
1500,2,1,EnemyWin,42
1501,2,1,EnemyWin,73
1502,2,1,EnemyWin,29
1503,2,1,EnemyWin,41
1504,2,1,EnemyWin,79
1505,2,1,Player,23
1506,2,1,Player,22
1507,2,1,Player,42
1508,2,1,Draw,121
1509,2,1,EnemyWin,15
1510,2,1,EnemyWin,76
1511,2,1,EnemyWin,24
1512,2,1,EnemyWin,21
1513,2,1,Player,84
1514,2,1,EnemyWin,71
1515,2,1,EnemyWin,23
1516,2,1,EnemyWin,16
1517,2,1,EnemyWin,31
1518,2,1,Player,54
1519,2,1,Player,64
1520,2,1,Player,218
1521,2,1,EnemyWin,47
1522,2,1,EnemyWin,50
1523,2,1,Player,30
1524,2,1,Player,59
1525,2,1,EnemyWin,112
1526,2,1,EnemyWin,65
1527,2,1,Player,39
1528,2,1,Player,28
1529,2,1,EnemyWin,39
1530,2,1,EnemyWin,10
1531,2,1,EnemyWin,39
1532,2,1,EnemyWin,16
1533,2,1,EnemyWin,17
1534,2,1,EnemyWin,96
1535,2,1,EnemyWin,19
1536,2,1,EnemyWin,107
1537,2,1,EnemyWin,30
1538,2,1,Draw,180
1539,2,1,Draw,186
1540,2,1,Player,62
1541,2,1,EnemyWin,17
1542,2,1,EnemyWin,124
1543,2,1,Player,10
1544,2,1,Player,161
1545,2,1,EnemyWin,173
1546,2,1,Player,40
1547,2,1,EnemyWin,45
1548,2,1,EnemyWin,22
1549,2,1,EnemyWin,74
1550,2,1,EnemyWin,113
1551,2,1,Player,123
1552,2,1,EnemyWin,51
1553,2,1,EnemyWin,28
1554,2,1,EnemyWin,55
1555,2,1,Player,51
1556,2,1,Player,58
1557,2,1,Player,150
1558,2,1,EnemyWin,71
1559,2,1,Draw,109
1560,2,1,EnemyWin,139
1561,2,1,Player,104
1562,2,1,EnemyWin,113
1563,2,1,EnemyWin,10
1564,2,1,Player,58
1565,2,1,EnemyWin,112
1566,2,1,EnemyWin,90
1567,2,1,Draw,86
1568,2,1,Draw,181
1569,2,1,Player,10
1570,2,1,EnemyWin,73
1571,2,1,Player,59
1572,2,1,Player,98
1573,2,1,EnemyWin,38
1574,2,1,Player,212
1575,2,1,EnemyWin,47
1576,2,1,EnemyWin,22
1577,2,1,EnemyWin,58
1578,2,1,EnemyWin,83
1579,2,1,EnemyWin,9
1580,2,1,Player,60
1581,2,1,Player,56
1582,2,1,EnemyWin,11
1583,2,1,Draw,300
1584,2,1,Player,30
1585,2,1,Player,76
1586,2,1,EnemyWin,116
1587,2,1,EnemyWin,47
1588,2,1,EnemyWin,38
1589,2,1,EnemyWin,144
1590,2,1,EnemyWin,129
1591,2,1,Draw,157
1592,2,1,Player,75
1593,2,1,EnemyWin,107
1594,2,1,EnemyWin,51
1595,2,1,EnemyWin,83
1596,2,1,EnemyWin,148
1597,2,1,EnemyWin,139
1598,2,1,Draw,193
1599,2,1,EnemyWin,30
1600,2,1,EnemyWin,56
1601,2,0,EnemyWin,46
1602,2,0,Player,78
1603,2,0,EnemyWin,8
1604,2,0,EnemyWin,14
1605,2,0,EnemyWin,25
1606,2,0,EnemyWin,45
1607,2,0,EnemyWin,74
1608,2,0,EnemyWin,54
1609,2,0,EnemyWin,43
1610,2,0,EnemyWin,8
1611,2,0,EnemyWin,39
1612,2,0,EnemyWin,7
1613,2,0,EnemyWin,12
1614,2,0,EnemyWin,83
1615,2,0,EnemyWin,21
1616,2,0,EnemyWin,37
1617,2,0,EnemyWin,31
1618,2,0,EnemyWin,11
1619,2,0,EnemyWin,30
1620,2,0,EnemyWin,81
1621,2,0,EnemyWin,26
1622,2,0,EnemyWin,10
1623,2,0,EnemyWin,13
1624,2,0,EnemyWin,9
1625,2,0,EnemyWin,20
1626,2,0,EnemyWin,64
1627,2,0,EnemyWin,7
1628,2,0,EnemyWin,14
1629,2,0,EnemyWin,45
1630,2,0,EnemyWin,13
1631,2,0,EnemyWin,9
1632,2,0,EnemyWin,43
1633,2,0,EnemyWin,18
1634,2,0,EnemyWin,17
1635,2,0,EnemyWin,165
1636,2,0,Draw,227
1637,2,0,EnemyWin,21
1638,2,0,EnemyWin,88
1639,2,0,EnemyWin,14
1640,2,0,Draw,168
1641,2,0,EnemyWin,12
1642,2,0,EnemyWin,19
1643,2,0,EnemyWin,28
1644,2,0,EnemyWin,31
1645,2,0,EnemyWin,13
1646,2,0,EnemyWin,66
1647,2,0,EnemyWin,6
1648,2,0,EnemyWin,13
1649,2,0,EnemyWin,19
1650,2,0,Draw,300
1651,2,0,EnemyWin,20
1652,2,0,EnemyWin,7
1653,2,0,EnemyWin,29
1654,2,0,EnemyWin,16
1655,2,0,EnemyWin,8
1656,2,0,Player,70
1657,2,0,EnemyWin,12
1658,2,0,EnemyWin,11
1659,2,0,EnemyWin,10
1660,2,0,EnemyWin,71
1661,2,0,EnemyWin,27
1662,2,0,EnemyWin,20
1663,2,0,EnemyWin,44
1664,2,0,EnemyWin,12
1665,2,0,EnemyWin,69
1666,2,0,EnemyWin,44
1667,2,0,EnemyWin,32
1668,2,0,EnemyWin,64
1669,2,0,EnemyWin,14
1670,2,0,EnemyWin,89
1671,2,0,EnemyWin,18
1672,2,0,EnemyWin,27
1673,2,0,EnemyWin,22
1674,2,0,EnemyWin,39
1675,2,0,EnemyWin,32
1676,2,0,EnemyWin,74
1677,2,0,Draw,291
1678,2,0,EnemyWin,80
1679,2,0,EnemyWin,62
1680,2,0,EnemyWin,7
1681,2,0,EnemyWin,32
1682,2,0,EnemyWin,30
1683,2,0,EnemyWin,59
1684,2,0,EnemyWin,31
1685,2,0,EnemyWin,18
1686,2,0,EnemyWin,21
1687,2,0,EnemyWin,18
1688,2,0,EnemyWin,119
1689,2,0,EnemyWin,107
1690,2,0,EnemyWin,109
1691,2,0,EnemyWin,38
1692,2,0,EnemyWin,22
1693,2,0,EnemyWin,78
1694,2,0,EnemyWin,9
1695,2,0,EnemyWin,73
1696,2,0,EnemyWin,99
1697,2,0,EnemyWin,46
1698,2,0,EnemyWin,50
1699,2,0,EnemyWin,11
1700,2,0,EnemyWin,67
1701,2,0,EnemyWin,34
1702,2,0,EnemyWin,48
1703,2,0,EnemyWin,39
1704,2,0,EnemyWin,88
1705,2,0,EnemyWin,48
1706,2,0,EnemyWin,25
1707,2,0,EnemyWin,150
1708,2,0,EnemyWin,9
1709,2,0,EnemyWin,19
1710,2,0,EnemyWin,8
1711,2,0,EnemyWin,25
1712,2,0,EnemyWin,22
1713,2,0,EnemyWin,9
1714,2,0,EnemyWin,9
1715,2,0,EnemyWin,30
1716,2,0,EnemyWin,16
1717,2,0,EnemyWin,37
1718,2,0,EnemyWin,74
1719,2,0,Draw,162
1720,2,0,EnemyWin,21
1721,2,0,EnemyWin,43
1722,2,0,EnemyWin,12
1723,2,0,EnemyWin,10
1724,2,0,EnemyWin,7
1725,2,0,EnemyWin,63
1726,2,0,EnemyWin,14
1727,2,0,EnemyWin,7
1728,2,0,EnemyWin,45
1729,2,0,EnemyWin,36
1730,2,0,EnemyWin,28
1731,2,0,EnemyWin,32
1732,2,0,EnemyWin,71
1733,2,0,EnemyWin,26
1734,2,0,EnemyWin,12
1735,2,0,EnemyWin,14
1736,2,0,EnemyWin,8
1737,2,0,EnemyWin,38
1738,2,0,EnemyWin,32
1739,2,0,EnemyWin,72
1740,2,0,EnemyWin,17
1741,2,0,EnemyWin,60
1742,2,0,EnemyWin,101
1743,2,0,EnemyWin,27
1744,2,0,EnemyWin,29
1745,2,0,EnemyWin,15
1746,2,0,EnemyWin,75
1747,2,0,EnemyWin,62
1748,2,0,EnemyWin,13
1749,2,0,EnemyWin,75
1750,2,0,EnemyWin,9
1751,2,0,EnemyWin,24
1752,2,0,EnemyWin,12
1753,2,0,EnemyWin,26
1754,2,0,EnemyWin,77
1755,2,0,EnemyWin,30
1756,2,0,EnemyWin,7
1757,2,0,EnemyWin,50
1758,2,0,EnemyWin,14
1759,2,0,EnemyWin,10
1760,2,0,EnemyWin,27
1761,2,0,EnemyWin,7
1762,2,0,EnemyWin,11
1763,2,0,EnemyWin,21
1764,2,0,EnemyWin,25
1765,2,0,EnemyWin,48
1766,2,0,EnemyWin,39
1767,2,0,EnemyWin,30
1768,2,0,EnemyWin,15
1769,2,0,Draw,129
1770,2,0,EnemyWin,7
1771,2,0,EnemyWin,21
1772,2,0,EnemyWin,20
1773,2,0,EnemyWin,63
1774,2,0,EnemyWin,87
1775,2,0,Draw,234
1776,2,0,EnemyWin,41
1777,2,0,Draw,300
1778,2,0,Draw,76
1779,2,0,EnemyWin,14
1780,2,0,EnemyWin,22
1781,2,0,EnemyWin,19
1782,2,0,EnemyWin,22
1783,2,0,EnemyWin,20
1784,2,0,EnemyWin,75
1785,2,0,EnemyWin,22
1786,2,0,EnemyWin,24
1787,2,0,EnemyWin,72
1788,2,0,EnemyWin,8
1789,2,0,EnemyWin,42
1790,2,0,EnemyWin,45
1791,2,0,EnemyWin,7
1792,2,0,EnemyWin,7
1793,2,0,EnemyWin,16
1794,2,0,EnemyWin,27
1795,2,0,EnemyWin,20
1796,2,0,EnemyWin,36
1797,2,0,EnemyWin,14
1798,2,0,EnemyWin,12
1799,2,0,EnemyWin,26
1800,2,0,EnemyWin,9
1801,1,0,EnemyWin,22
1802,1,0,EnemyWin,12
1803,1,0,EnemyWin,104
1804,1,0,EnemyWin,10
1805,1,0,EnemyWin,18
1806,1,0,Player,69
1807,1,0,EnemyWin,36
1808,1,0,EnemyWin,112
1809,1,0,EnemyWin,16
1810,1,0,EnemyWin,123
1811,1,0,EnemyWin,99
1812,1,0,EnemyWin,13
1813,1,0,EnemyWin,25
1814,1,0,EnemyWin,14
1815,1,0,EnemyWin,73
1816,1,0,EnemyWin,57
1817,1,0,EnemyWin,63
1818,1,0,EnemyWin,76
1819,1,0,Draw,166
1820,1,0,EnemyWin,8
1821,1,0,EnemyWin,44
1822,1,0,EnemyWin,128
1823,1,0,EnemyWin,94
1824,1,0,EnemyWin,15
1825,1,0,EnemyWin,6
1826,1,0,EnemyWin,51
1827,1,0,EnemyWin,109
1828,1,0,EnemyWin,47
1829,1,0,EnemyWin,24
1830,1,0,EnemyWin,23
1831,1,0,EnemyWin,36
1832,1,0,EnemyWin,62
1833,1,0,EnemyWin,69
1834,1,0,EnemyWin,31
1835,1,0,EnemyWin,31
1836,1,0,EnemyWin,16
1837,1,0,Draw,300
1838,1,0,EnemyWin,44
1839,1,0,Draw,55
1840,1,0,EnemyWin,147
1841,1,0,EnemyWin,120
1842,1,0,EnemyWin,8
1843,1,0,EnemyWin,13
1844,1,0,EnemyWin,36
1845,1,0,EnemyWin,17
1846,1,0,EnemyWin,102
1847,1,0,EnemyWin,37
1848,1,0,EnemyWin,29
1849,1,0,EnemyWin,36
1850,1,0,EnemyWin,36
1851,1,0,EnemyWin,37
1852,1,0,EnemyWin,55
1853,1,0,EnemyWin,89
1854,1,0,EnemyWin,49
1855,1,0,EnemyWin,7
1856,1,0,EnemyWin,27
1857,1,0,EnemyWin,17
1858,1,0,EnemyWin,47
1859,1,0,EnemyWin,22
1860,1,0,Player,82
1861,1,0,EnemyWin,59
1862,1,0,EnemyWin,52
1863,1,0,EnemyWin,23
1864,1,0,EnemyWin,30
1865,1,0,EnemyWin,11
1866,1,0,EnemyWin,75
1867,1,0,EnemyWin,41
1868,1,0,EnemyWin,94
1869,1,0,EnemyWin,89
1870,1,0,EnemyWin,60
1871,1,0,EnemyWin,72
1872,1,0,Player,78
1873,1,0,EnemyWin,21
1874,1,0,EnemyWin,30
1875,1,0,EnemyWin,15
1876,1,0,EnemyWin,9
1877,1,0,EnemyWin,14
1878,1,0,EnemyWin,17
1879,1,0,EnemyWin,53
1880,1,0,EnemyWin,34
1881,1,0,EnemyWin,151
1882,1,0,EnemyWin,45
1883,1,0,EnemyWin,38
1884,1,0,EnemyWin,20
1885,1,0,EnemyWin,17
1886,1,0,EnemyWin,26
1887,1,0,EnemyWin,38
1888,1,0,EnemyWin,28
1889,1,0,EnemyWin,27
1890,1,0,EnemyWin,51
1891,1,0,EnemyWin,15
1892,1,0,Player,109
1893,1,0,EnemyWin,202
1894,1,0,EnemyWin,59
1895,1,0,EnemyWin,19
1896,1,0,EnemyWin,32
1897,1,0,EnemyWin,8
1898,1,0,EnemyWin,20
1899,1,0,EnemyWin,73
1900,1,0,EnemyWin,52
1901,1,0,EnemyWin,40
1902,1,0,EnemyWin,92
1903,1,0,EnemyWin,15
1904,1,0,EnemyWin,38
1905,1,0,EnemyWin,22
1906,1,0,EnemyWin,80
1907,1,0,EnemyWin,7
1908,1,0,EnemyWin,83
1909,1,0,EnemyWin,52
1910,1,0,EnemyWin,16
1911,1,0,EnemyWin,8
1912,1,0,EnemyWin,46
1913,1,0,EnemyWin,35
1914,1,0,EnemyWin,9
1915,1,0,EnemyWin,10
1916,1,0,EnemyWin,11
1917,1,0,EnemyWin,61
1918,1,0,EnemyWin,26
1919,1,0,EnemyWin,73
1920,1,0,EnemyWin,77
1921,1,0,EnemyWin,43
1922,1,0,EnemyWin,41
1923,1,0,EnemyWin,61
1924,1,0,EnemyWin,26
1925,1,0,EnemyWin,19
1926,1,0,EnemyWin,77
1927,1,0,Player,64
1928,1,0,EnemyWin,32
1929,1,0,EnemyWin,112
1930,1,0,EnemyWin,24
1931,1,0,Draw,286
1932,1,0,EnemyWin,19
1933,1,0,EnemyWin,41
1934,1,0,EnemyWin,36
1935,1,0,EnemyWin,19
1936,1,0,EnemyWin,24
1937,1,0,EnemyWin,102
1938,1,0,Draw,138
1939,1,0,EnemyWin,43
1940,1,0,EnemyWin,21
1941,1,0,EnemyWin,20
1942,1,0,EnemyWin,10
1943,1,0,EnemyWin,82
1944,1,0,EnemyWin,57
1945,1,0,EnemyWin,97
1946,1,0,EnemyWin,23
1947,1,0,EnemyWin,19
1948,1,0,EnemyWin,14
1949,1,0,Player,28
1950,1,0,EnemyWin,56
1951,1,0,EnemyWin,9
1952,1,0,EnemyWin,46
1953,1,0,EnemyWin,71
1954,1,0,EnemyWin,48
1955,1,0,EnemyWin,61
1956,1,0,EnemyWin,104
1957,1,0,EnemyWin,15
1958,1,0,EnemyWin,19
1959,1,0,EnemyWin,84
1960,1,0,EnemyWin,57
1961,1,0,EnemyWin,63
1962,1,0,EnemyWin,25
1963,1,0,EnemyWin,25
1964,1,0,EnemyWin,8
1965,1,0,EnemyWin,59
1966,1,0,EnemyWin,17
1967,1,0,EnemyWin,16
1968,1,0,EnemyWin,43
1969,1,0,EnemyWin,25
1970,1,0,EnemyWin,103
1971,1,0,EnemyWin,61
1972,1,0,EnemyWin,13
1973,1,0,EnemyWin,23
1974,1,0,EnemyWin,33
1975,1,0,EnemyWin,94
1976,1,0,Draw,94
1977,1,0,EnemyWin,56
1978,1,0,EnemyWin,24
1979,1,0,EnemyWin,20
1980,1,0,EnemyWin,21
1981,1,0,EnemyWin,32
1982,1,0,Draw,300
1983,1,0,EnemyWin,118
1984,1,0,EnemyWin,51
1985,1,0,Player,97
1986,1,0,EnemyWin,90
1987,1,0,EnemyWin,10
1988,1,0,EnemyWin,24
1989,1,0,EnemyWin,67
1990,1,0,EnemyWin,18
1991,1,0,EnemyWin,15
1992,1,0,EnemyWin,5
1993,1,0,EnemyWin,7
1994,1,0,EnemyWin,21
1995,1,0,EnemyWin,34
1996,1,0,EnemyWin,16
1997,1,0,EnemyWin,38
1998,1,0,EnemyWin,71
1999,1,0,EnemyWin,37
2000,1,0,EnemyWin,15
